"code_video","maxview","channelsubscribercount","channelvideocount","commentcount","likecount","dislikecount","mintimewithmaxview","year","month","day","hour","minutes","seconds"
"59rr-iwJdMQ",1947,794773.068702290076,44304.282442748092,64.6946564885496183,80.1908396946564885,11.7022900763358779,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"ExfEypcQk14",4622,145839.365122615804,28315.583106267030,175.0735694822888283,136.1525885558583106,22.4959128065395095,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"5-grVHyibOY",565,145938.459214501511,28320.459214501511,58.6314199395770393,10.0000000000000000,22.9788519637462236,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"GOEsYa91j4c",7231,792299.038759689922,44232.366925064599,236.1731266149870801,47.4263565891472868,103.0155038759689922,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"Dj3u_zFZyhg",3321,146020.336601307190,28323.591503267974,53.0065359477124183,141.3104575163398693,4.7058823529411765,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"Iq-DHeKGkj0",1188,3064992.242307692308,40741.111538461538,4.0961538461538462,18.6730769230769231,2.7961538461538462,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"kouabDr4xXY",727,754234.293059125964,113157.583547557841,0E-20,20.4395886889460154,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"miaKUsF6OR8",13487,792378.164948453608,44236.100515463918,170.0644329896907216,223.9742268041237113,32.9845360824742268,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"sQjoYGSnxRg",10708,794409.628048780488,44295.939024390244,179.0060975609756098,200.7621951219512195,38.2439024390243902,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"JtYHmD6NxfE",3062,793568.538152610442,44275.634538152610,69.2088353413654618,120.2369477911646586,3.8634538152610442,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"2PGhW2gu79U",6817,146096.114285714286,28324.853571428571,75.7714285714285714,121.3321428571428571,16.1714285714285714,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"v49T9g4kQWw",940,506035.735897435897,58523.358974358974,5.0538461538461538,10.4871794871794872,1.9871794871794872,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"WvWfj-S8e5k",1828,792884.492211838006,44255.457943925234,16.0000000000000000,44.7538940809968847,6.1152647975077882,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"6UXNw06L6zU",7205,793774.236607142857,44280.767857142857,56.8883928571428571,127.1205357142857143,12.6651785714285714,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"gS7idwW37O0",7056,793202.713793103448,44265.796551724138,116.3655172413793103,251.8206896551724138,17.4275862068965517,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"5iSUpFajy6E",1337,793568.573170731707,44275.634146341463,38.1747967479674797,39.4186991869918699,2.8130081300813008,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"EMBrRDIUyck",1715,754163.058536585366,113155.492682926829,0E-20,9.7365853658536585,1.00000000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"q2-gOr3ZwVs",1093,145875.634831460674,28317.474719101124,21.3370786516853933,27.4606741573033708,4.9185393258426966,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"HWOROQlPeWQ",20523,2592286.086021505376,139116.591397849462,816.6774193548387097,171.6344086021505376,213.6774193548387097,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"rHGmz6kskl4",344,146005.736334405145,28323.147909967846,17.5144694533762058,18.4823151125401929,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"fJOF5Ey0Wow",8422,793401.475655430712,44271.209737827715,102.3183520599250936,248.7003745318352060,8.5280898876404494,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"mGiaSmg28WE",1044,793790.459459459459,44281.202702702703,6.8738738738738739,41.5405405405405405,3.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"zSX437OeY2Q",4161,795363.413043478261,44320.000000000000,149.5652173913043478,78.3152173913043478,19.3152173913043478,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"oUg6YLtBPDE",3024,145997.782467532468,28322.756493506494,50.1915584415584416,15.1298701298701299,29.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"A1JNopo3Qfg",1626,3061877.375000000000,40732.815000000000,8.2775000000000000,19.9650000000000000,7.4150000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"RQmNUEppd6c",9452,793120.740000000000,44263.180000000000,128.7133333333333333,118.7733333333333333,23.2000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"W_PZ4D0TkeM",1456,793112.257627118644,44262.806779661017,60.0000000000000000,47.8677966101694915,8.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"TOv5ealFtFw",997,754447.270700636943,113162.898089171975,0E-20,22.6783439490445860,1.9777070063694268,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"e6sf6k_oejQ",14158,145894.374285714286,28318.374285714286,226.3257142857142857,108.8542857142857143,18.0457142857142857,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"p0kOLk74fVA",1339,795346.152173913043,44319.239130434783,16.0000000000000000,42.0108695652173913,2.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"1hQXml0Oy9A",3885,145683.254716981132,28305.224056603774,52.8702830188679245,163.0683962264150943,6.4575471698113208,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"7aNLH2A1I7c",6326,145741.187500000000,28309.307500000000,46.3400000000000000,25.9550000000000000,10.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"DSqj0DwRjr0",1228,753992.178111587983,113149.607296137339,0E-20,26.1459227467811159,14.6566523605150215,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"1U-Fw4l1jYE",7110,145787.531088082902,28312.295336787565,63.0725388601036269,84.3082901554404145,15.0932642487046632,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"y7NUtunSe6Q",796,792928.892744479495,44256.548895899054,56.2933753943217666,20.7602523659305994,7.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"oyGv_Ia7DIY",842,755098.663366336634,113181.217821782178,0E-20,33.2871287128712871,1.2871287128712871,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"fHHOQCNouV8",2296,792891.785276073620,44255.567484662577,74.5061349693251534,96.3680981595092025,1.00000000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"T-wyKW8meeI",834,754413.134556574924,113162.204892966361,0E-20,16.7217125382262997,2.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"e9sSyqTupx0",52238,795359.774193548387,44319.774193548387,442.5698924731182796,509.2150537634408602,97.2043010752688172,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"X8Oxfzq85ug",19770,793414.180769230769,44271.657692307692,553.0307692307692308,594.9538461538461538,46.0115384615384615,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"SGDbNlC_ntE",1549,506552.356401384083,58531.276816608997,16.7820069204152249,30.0103806228373702,2.3183391003460208,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"9Z8_8nm7zi0",2066,794425.962732919255,44296.422360248447,53.5217391304347826,46.5527950310559006,8.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"BKjJSZmHHmI",1538,793579.840816326531,44275.893877551020,27.8693877551020408,27.3387755102040816,4.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"-4-KE20Y-bY",13947,506116.253333333333,58525.096000000000,34.4773333333333333,153.2506666666666667,3.8746666666666667,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"-QHt_wCHA74",353,146174.899193548387,28325.294354838710,1.00000000000000000000,2.6048387096774194,0.52419354838709677419,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"W8tQPGFz7LI",407,145639.997716894977,28302.082191780822,15.0867579908675799,21.3013698630136986,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"AiDuxQwdAO4",2476,146108.661818181818,28324.941818181818,16.6836363636363636,36.7345454545454545,7.6909090909090909,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"MO-XfpishgA",1142,505734.149888143177,58515.601789709172,10.9328859060402685,21.5615212527964206,4.9395973154362416,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"qnmd6nXv_kU",7401,793074.214521452145,44261.613861386139,217.4785478547854785,97.5016501650165017,53.0033003300330033,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"AjKVJvsNVSU",1606,145899.965517241379,28318.629310344828,37.5316091954022989,81.5057471264367816,10.0632183908045977,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"pNisWKw6JKQ",113395,2589607.396103896104,139114.253246753247,868.8506493506493506,643.6038961038961039,190.2272727272727273,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"F09hQYE9i74",1573,146178.116000000000,28325.436000000000,16.0520000000000000,30.7400000000000000,1.8600000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"OH4qIckFDuo",4610,505798.439909297052,58517.682539682540,24.3356009070294785,21.3106575963718821,14.7210884353741497,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"C_SJ3Rs3Nfg",164866,3541859.236220472441,31447.858267716535,2822.7165354330708661,3117.5590551181102362,265.7716535433070866,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"uaDpycCTmTo",5685,795355.344444444444,44319.677777777778,226.2111111111111111,82.0666666666666667,13.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"0IAQ1amnrLQ",16022,793374.766666666667,44270.529629629630,231.8703703703703704,450.5777777777777778,48.2259259259259259,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"t3yms-K3gHA",64741,2589664.720779220779,139114.318181818182,630.5649350649350649,239.5974025974025974,220.0194805194805195,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"mNeqHJLWfJA",10180,3543882.608695652174,31455.173913043478,0E-20,85.0000000000000000,39.0434782608695652,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"MJJg6Eg6OcY",5921,795359.774193548387,44319.774193548387,161.8064516129032258,143.7634408602150538,12.9354838709677419,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"XYMj29WOpGg",255829,3540248.722021660650,31442.288808664260,2116.5234657039711191,4953.7870036101083032,557.1805054151624549,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"NZPrDKOSqA8",27771,794708.107142857143,44303.171428571429,401.5714285714285714,244.1285714285714286,75.0642857142857143,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"cko7sgw-ayI",6421,793546.715447154472,44274.926829268293,157.2357723577235772,123.2926829268292683,10.8617886178861789,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"nI4oo8J5sl0",3466,794337.670588235294,44294.011764705882,103.1470588235294118,108.3941176470588235,13.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"E7FCTvAofuo",1454,754468.183006535948,113163.261437908497,0E-20,36.6274509803921569,21.3921568627450980,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"lNzTDwfYIic",2769,145606.942350332594,28299.616407982262,49.7538802660753880,83.9756097560975610,9.5898004434589800,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"yp6LiDeLlh0",8416,145721.347931873479,28307.856447688564,127.3430656934306569,248.4647201946472019,8.0437956204379562,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"EgDl1YEVxx4",401,145984.832807570978,28322.400630914826,4.0410094637223975,11.2933753943217666,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"YYq_g4210g0",3557,792315.244897959184,44233.497448979592,63.0994897959183673,129.4362244897959184,11.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"3uZDLATxyFg",229532,3538594.020881670534,31434.709976798144,2860.3085846867749420,5040.3619489559164733,332.7749419953596288,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"OsbluhI8dvg",1097,146070.723183391003,28324.626297577855,14.2629757785467128,48.2318339100346021,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"yuMI-hzVhSI",6074,794610.958620689655,44300.924137931034,190.5862068965517241,110.9655172413793103,14.5034482758620690,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"8peUdOuUvew",190891,3539435.354285714286,31438.965714285714,2347.9657142857142857,4248.9342857142857143,207.8057142857142857,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"H17AtWxvwYc",10701,145632.882352941176,28301.633484162896,250.5113122171945701,316.8687782805429864,31.9162895927601810,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"huAe8eFRvfs",3992,792588.290858725762,44244.695290858726,142.5844875346260388,256.9390581717451524,2.5235457063711911,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"fssFIx58Phw",5574,792310.329974811083,44233.246851385390,141.0151133501259446,91.0831234256926952,4.9571788413098237,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"vetOi3sNgE4",6403,793392.055970149254,44270.981343283582,58.0485074626865672,114.3955223880597015,7.6417910447761194,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"1YzoL-Vyl1M",437,754203.062500000000,113156.745000000000,0E-20,7.8925000000000000,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"--ee4GHa4tE",7958,795365.271739130435,44320.000000000000,37.7391304347826087,52.4673913043478261,4.4021739130434783,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"0mYV00RPDzU",2657,505711.306345733042,58515.472647702407,43.3019693654266958,42.7746170678336980,43.8140043763676149,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"EDg4cKJZjTs",6161,1347646.172661870504,5830.8776978417266187,293.9064748201438849,140.0863309352517986,253.2014388489208633,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"VRSMOhMVYT4",863,792917.814102564103,44256.237179487179,16.0000000000000000,19.4903846153846154,8.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"rZgImbFQNjI",3284,507482.651162790698,58541.782945736434,28.1085271317829457,49.2170542635658915,5.3410852713178295,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"V4xnYgLksps",5679,3066306.208737864078,40745.155339805825,70.4805825242718447,84.7621359223300971,14.1019417475728155,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"Jp7VpuptLFw",8848,792241.252525252525,44229.916666666667,319.4217171717171717,144.1515151515151515,71.2727272727272727,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"XzzyOrNsNsM",12387,792272.686567164179,44231.587064676617,338.9029850746268657,542.4925373134328358,32.0447761194029851,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"-4xv2BOX9aM",388,754636.811244979920,113166.068273092369,0E-20,7.0000000000000000,8.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"H4vFN8iqaus",769,506283.164222873900,58528.105571847507,14.0087976539589443,24.3519061583577713,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"TokrCSyh7FM",337553,3538613.151162790698,31434.818604651163,2905.1232558139534884,5649.5418604651162791,443.6488372093023256,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"YzGhAfWetWk",921,754655.418410041841,113166.447698744770,0E-20,14.6694560669456067,1.00000000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"wUZ6IvGndZk",5276,1347692.996904024768,5828.1300309597523220,178.0990712074303406,104.3560371517027864,201.7430340557275542,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"YXx5ivVXkI4",8372,795346.152173913043,44319.239130434783,126.6739130434782609,63.6521739130434783,40.1304347826086957,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"LiuaGclq580",698,754382.767857142857,113161.583333333333,0E-20,34.0625000000000000,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"9SbI91L3v8w",302,145953.966257668712,28321.217791411043,1.2055214723926380,7.0000000000000000,4.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"X2fIt5TwHAs",51020,792272.686567164179,44231.587064676617,792.4975124378109453,679.5199004975124378,60.7935323383084577,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"XfzalzuNwIw",1240,146205.887029288703,28325.686192468619,7.8535564853556485,12.2887029288702929,2.8075313807531381,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"BLLTgLc27sc",1716,506173.586776859504,58526.209366391185,5.0881542699724518,19.2809917355371901,3.3526170798898072,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"sX4aoKr_Tt8",930,146107.528985507246,28324.923913043478,17.2065217391304348,11.0000000000000000,17.6195652173913043,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"bJm0melmdvk",498,146094.683274021352,28324.836298932384,7.0533807829181495,22.0996441281138790,0.05693950177935943060,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"pnVb7Q-fIK8",133273,3540275.394927536232,31442.376811594203,1523.7971014492753623,2737.9021739130434783,221.3079710144927536,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"6fqnZd1X_gY",552,145862.252777777778,28316.713888888889,7.0000000000000000,10.9055555555555556,2.7916666666666667,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"xiv4hxjCoj8",14210,145919.299120234604,28319.545454545455,117.6070381231671554,92.3548387096774194,32.0938416422287390,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"R6JalEMHQRY",3375,506073.359375000000,58524.138020833333,23.8593750000000000,36.7317708333333333,2.9010416666666667,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"Zisu7HyFfZ0",7447,795337.100000000000,44318.911111111111,39.0000000000000000,62.5777777777777778,11.0000000000000000,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"V5WUA_NDF1g",239,145803.734042553191,28312.494680851064,1.00000000000000000000,11.5957446808510638,0E-20,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"Tn6sOyOyzKU",1151,145957.426380368098,28321.358895705521,13.6134969325153374,48.1165644171779141,2.9877300613496933,"2018-01-03 15:09:37.000000",2018,1,3,15,9,37
"DzHazcB5XoI",201,748061.915129151292,112918.369003690037,0E-20,6.0000000000000000,3.0000000000000000,"2017-12-21 00:18:43.000000",2017,12,21,0,18,43
"F5dD_l4Kixk",101110,3521612.580717488789,31345.365470852018,876.6143497757847534,2646.9843049327354260,181.9282511210762332,"2017-12-24 04:11:51.000000",2017,12,24,4,11,51
"9QfpBN3mr6I",820,141202.419354838710,27960.527859237537,4.0000000000000000,15.7390029325513196,1.00000000000000000000,"2017-12-22 23:52:34.000000",2017,12,22,23,52,34
"HGHjbD3XcUs",18661,788100.206896551724,44052.544334975369,755.9901477832512315,620.6945812807881773,114.4236453201970443,"2017-12-30 06:19:46.000000",2017,12,30,6,19,46
"1E-obqJcyx8",170,140815.662962962963,27931.129629629630,6.0000000000000000,5.0000000000000000,2.0000000000000000,"2017-12-19 06:17:44.000000",2017,12,19,6,17,44
"rT3uKn7_P3c",2094,778217.454887218045,43738.526315789474,103.0000000000000000,58.1879699248120301,11.0000000000000000,"2017-12-20 23:18:37.000000",2017,12,20,23,18,37
"Dr9vv4WlZy4",11747,780074.062790697674,43799.272093023256,134.0651162790697674,165.2302325581395349,14.5186046511627907,"2017-12-24 01:41:37.000000",2017,12,24,1,41,37
"VeHsIR5_ofM",250,751517.204918032787,113079.883196721311,0E-20,8.0000000000000000,2.9426229508196721,"2017-12-29 05:08:42.000000",2017,12,29,5,8,42
"eQ-MBYGLnbs",49271,3040257.467479674797,40673.479674796748,43.3760162601626016,61.5060975609756098,15.2703252032520325,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
"gHQY9Cv4Mbk",183482,3045693.573221757322,40688.326359832636,15.3849372384937238,35.9623430962343096,7.4728033472803347,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
"dJ4Gb8nRLZ8",167221,3040650.318367346939,40674.583673469388,20.3469387755102041,43.5122448979591837,11.2918367346938776,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
"C40d9WUuBEo",4416,783338.284382284382,43893.703962703963,243.4335664335664336,104.0326340326340326,15.2564102564102564,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
"XOD_aJTrC2E",4046,783038.736956521739,43884.236956521739,61.3673913043478261,169.0456521739130435,4.0000000000000000,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
"UY1lmF32bqY",104908,3530198.692152917505,31390.414486921529,412.9315895372233400,1870.5251509054325956,118.8511066398390342,"2017-12-26 02:17:05.000000",2017,12,26,2,17,5
